Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M13918,No Aerial,100,100,99.95039683,-37.565703,175.165283
M12650,No Aerial,100,99.97685185,100,-37.40129,175.14847
M19623,No Aerial,100.3472222,100.0462963,100.0992063,-37.554314,175.16017
M19109,No Aerial,100,99.98842593,99.95039683,-37.397577,175.148793
M4834,No Aerial,100,99.97685185,100.0496032,-37.403182,175.128901
M46828,No Aerial,100,100.0347222,100,-37.398383,175.149031
M65941,No Aerial,100,99.93055556,99.90079365,-37.40414,175.139695
M17353,No Aerial,100,99.98842593,99.95039683,-37.397897,175.148034
M22373,No Aerial,100,100.0347222,100.0496032,-37.39766,175.14866
M14202,No Aerial,100,99.97685185,100,-37.54138596,175.1629876
M39945,No Aerial,100,99.98842593,100.0496032,-37.403797,175.152727
M50906,No Aerial,100,100.0115741,100.0496032,-37.826137,175.191923
M38691,Aerial Installed - Enabled,0,24.3287037,0.892857143,-37.642173,175.026114
M9540,No Aerial,100,100.0115741,100,-37.759471,175.147945
M47240,No Aerial,100,100.0462963,100,-37.903328,175.172964
M26337,No Aerial,100,100.0347222,100.1488095,-37.638301,175.176609
M23792,Aerial Installed - Enabled,100,98.71527778,97.51984127,-37.763535,175.146381
M12163,No Aerial,100,100,100,-37.670382,175.072068
M5913,No Aerial,100,99.98842593,100,-37.626988,175.322723
M59146,No Aerial,100,100.0231481,100,-37.685979,175.423438
M42253,Aerial Installed - Enabled,1.041666667,75.40509259,62.84722222,-37.868926,174.860359
M36295,Aerial Installed - Enabled,100,100,100,-37.566055,175.159838
M63713,No Aerial,100,100.0347222,100,-37.403549,175.138227
M45725,No Aerial,100,100.0115741,100,-37.560243,175.168478
M31554,No Aerial,100,99.94212963,100,-37.25205285,175.2394704
M52256,No Aerial,100,100.0115741,100,-37.398747,175.14554
M36766,No Aerial,100,100.0115741,100,-37.39961,175.156443
M20837,No Aerial,100,100.0231481,100.0496032,-37.681668,175.160281
M52412,No Aerial,100,100,100,-37.398573,175.156288
