,Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
11541,M10708,No Aerial,100.0,100.0231481,100.0496032,-37.61671753,175.1868993
11542,M36576,No Aerial,100.0,100.0115741,99.95039683,-37.5562816,175.1616572
11543,M42145,No Aerial,100.0,99.90740741,99.95039683,-37.555571,175.1599111
11544,M41142,No Aerial,100.0,100.0115741,100.0,-37.5557655,175.162968
11545,M11166,No Aerial,100.0,100.0,100.0,-37.67160733,175.3095021
11546,M63996,No Aerial,100.0,100.0,100.0,-37.61527048,175.1183156
11547,M5045,No Aerial,100.0,100.0347222,100.0496032,-37.63610845,175.3026391
11548,M23495,No Aerial,100.0,100.0115741,100.0,-37.63430493,175.3035236
11549,M6257,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.893391,175.17358
11551,M21563,No Aerial,100.0,100.0,100.0,-37.4019817,175.1241867
11552,M4923,No Aerial,100.0,100.0115741,100.0,-37.548213,175.18252
11553,M34576,No Aerial,99.65277778,99.00462963,98.21428571,-37.68890941,175.3861716
11554,M26725,No Aerial,100.0,99.87268519,100.0496032,-37.62771,175.255393
11555,M31759,No Aerial,100.0,99.51388889,100.0,-37.66951501,175.3589923
11556,M40181,No Aerial,100.0,99.47916667,100.0,-37.66946235,175.3449233
11557,M55284,No Aerial,100.0,99.51388889,100.0992063,-37.67103781,175.3439634
11558,M68612,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.35080722,175.2342925
11559,M27668,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.20215501,175.2984217
11560,M27873,No Aerial,100.0,100.0115741,100.0496032,-37.652995,175.204513
11561,M23462,No Aerial,100.0,100.0231481,100.0496032,-37.618695,175.2337717
11562,M66158,Aerial Installed - Enabled,100.0,99.47916667,100.0,-37.6696577,175.3545646
11563,M46212,No Aerial,100.0,99.49074074,100.0,-37.67066407,175.3581082
11564,M65595,No Aerial,100.0,99.50231481,100.0496032,-37.67003435,175.3571309
11565,M60728,No Aerial,100.0,99.52546296,100.0496032,-37.66968494,175.3445717
11566,M34135,No Aerial,100.0,100.0231481,100.0,-37.55426011,175.2975255
11567,M24522,No Aerial,100.0,100.0115741,100.0,-37.59417013,175.2506777
11568,M2612,No Aerial,100.0,99.98842593,99.95039683,-37.56334384,175.2742118
11569,M61243,No Aerial,100.0,100.0231481,100.0,-37.60481399,175.2591422
11570,M21838,No Aerial,100.0,98.78472222,95.13888889,-37.4164957,175.3658853
11572,M29987,No Aerial,100.0,100.0115741,100.0,-37.80970686,175.2218125
11573,M65807,Aerial Installed - Enabled,100.0,99.97685185,99.85119048,-37.78201794,175.1084242
11574,M41768,No Aerial,100.0,100.0462963,100.0496032,-37.59777351,175.2806105
11575,M15046,No Aerial,100.0,100.0115741,100.0,-37.60451492,175.2818108
11576,M17430,No Aerial,100.0,100.0115741,100.0496032,-37.551863,175.399661
11578,M59185,No Aerial,100.0,100.0462963,100.0,-37.620628,175.319113
11579,M58257,No Aerial,100.0,100.0,100.0,-37.652104,175.289402
11580,M20913,No Aerial,100.0,100.0231481,100.0496032,-37.570315,175.334476
11581,M17856,No Aerial,100.0,100.0,99.95039683,-37.819474,174.904323
11583,M60945,No Aerial,100.0,98.68055556,100.0,-37.94798,174.809231
11584,M36370,No Aerial,100.0,99.97685185,100.0,-37.899828,174.868045
11585,M63915,No Aerial,100.0,100.0,100.0,-37.813471,174.923268
11586,M17443,Aerial Installed - Enabled,100.0,100.0,100.0,-37.807522,174.953289
11587,M16308,No Aerial,100.0,100.0,100.0,-37.821457,174.950533
11588,M32039,No Aerial,100.0,98.7037037,100.0,-37.94798,174.809231
11589,M628,No Aerial,100.0,100.0115741,100.0496032,-37.779925,175.172278
11590,M43614,No Aerial,100.0,100.0115741,100.0,-37.777476,175.177458
11591,M41676,No Aerial,100.0,100.0,100.0,-37.793338,175.183855
11592,M41241,No Aerial,100.0,100.0231481,100.0,-37.793338,175.183855
11593,M18521,No Aerial,100.0,100.0115741,100.0,-37.777476,175.177458
11594,M56096,No Aerial,100.0,100.0231481,100.0496032,-37.779925,175.172278
11595,M64777,No Aerial,100.0,100.0,100.0,-37.79882,175.147672
11596,M5776,No Aerial,100.0,100.0115741,100.0,-37.823243,174.973534
11597,M59936,No Aerial,100.0,100.0,100.0,-37.570675,175.422683
11598,M9890,No Aerial,100.0,100.0462963,100.0992063,-37.614883,175.387393
11599,M17890,Aerial Installed - Enabled,100.0,99.98842593,100.0496032,-37.622755,175.390538
11600,M45413,No Aerial,100.0,100.0,100.0496032,-37.61216,175.403371
11601,M12341,No Aerial,100.0,100.0115741,100.0,-37.608941,175.40955
11602,M25310,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.608221,175.419073
11603,M65034,No Aerial,100.0,99.98842593,100.0,-37.615345,175.38777
11604,M8134,No Aerial,100.0,100.0,100.0496032,-37.566703,175.396346
11605,M33707,No Aerial,100.0,100.0115741,100.0,-37.561046,175.39706
11606,M64805,No Aerial,100.0,100.0115741,100.0496032,-37.553058,175.399046
11607,M30992,No Aerial,100.0,100.0,100.0,-37.621387,175.333232
11608,M61612,No Aerial,100.0,100.0462963,100.0496032,-37.553646,175.402408
11609,M15348,No Aerial,100.0,100.0115741,100.0,-37.619596,175.336706
11610,M42126,No Aerial,100.0,100.0115741,100.0,-37.786573,175.172451
11611,M53959,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.566858,175.4234
11612,M35177,No Aerial,100.0,100.0347222,100.0,-37.78664,175.172696
11613,M53780,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.581155,175.416245
11614,M59059,Aerial Installed - Enabled,100.0,97.17592593,87.84722222,-37.57954,175.414651
11615,M11816,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.57766,175.412385
11616,M31757,No Aerial,100.0,100.0115741,100.0,-37.61481,175.39021
11617,M53845,No Aerial,100.0,100.0462963,100.0496032,-37.61266,175.397726
11619,M59800,Aerial Installed - Enabled,100.0,99.4212963,99.85119048,-37.775227,175.125574
11620,M24160,No Aerial,100.0,100.0115741,100.0,-37.852302,175.030027
11621,M45343,No Aerial,100.0,97.53472222,99.95039683,-37.828862,175.044146
11622,M59513,No Aerial,100.0,99.98842593,100.0,-37.79809,175.15672
11623,M69435,No Aerial,100.0,100.0,100.0,-37.79892128,175.2479363
11624,M20736,No Aerial,99.30555556,99.78009259,98.95833333,-37.683992,175.105542
11625,M64979,No Aerial,100.0,100.0347222,100.0,-37.82068003,175.1407721
11626,M6312,No Aerial,100.0,99.89583333,99.8015873,-37.856655,175.192535
11627,M57770,No Aerial,100.0,100.0115741,100.0496032,-37.830863,175.174813
11628,M17960,No Aerial,99.65277778,100.0,100.0,-37.48421101,175.0994635
11629,M32107,No Aerial,100.0,100.0,100.0,-37.626608,175.320293
11630,M58102,No Aerial,100.0,100.0115741,100.0496032,-37.620642,175.333503
11631,M43540,No Aerial,100.0,99.98842593,100.0,-37.624164,175.329788
11632,M20959,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.667418,175.437608
11633,M6698,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.62545,175.323336
11634,M23293,Aerial Installed - Enabled,100.0,100.0,100.0,-37.610478,175.346598
11635,M68031,Aerial Installed - Enabled,100.0,100.0,100.0,-37.624038,175.326423
11636,M66692,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.628688,175.316386
11637,M12414,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.63819,175.378828
11638,M21677,No Aerial,100.0,100.0115741,100.0496032,-37.661156,175.239949
11639,M43442,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.607378,175.381708
11640,M1376,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.577066,175.335703
11641,M31363,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.598113,175.377233
11642,M14732,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.607488,175.411263
11643,M64035,Aerial Installed - Enabled,100.0,100.0462963,100.0992063,-37.582461,175.340498
11644,M11378,No Aerial,100.0,99.97685185,100.0496032,-37.602211,175.381761
11645,M4251,No Aerial,100.0,100.0,100.0496032,-37.602908,175.357845
11646,M34819,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.597422,175.368368
11647,M36594,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.600846,175.353223
11648,M18472,Aerial Installed - Enabled,100.0,99.96527778,99.95039683,-37.602908,175.357845
11649,M37580,Aerial Installed - Enabled,100.0,99.97685185,100.0496032,-37.602211,175.381761
11650,M422,No Aerial,100.0,100.0231481,100.0496032,-37.597014,175.346535
11651,M36287,No Aerial,100.0,100.0115741,100.0,-37.596864,175.346338
11652,M58359,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.571438,175.343829
11653,M28238,No Aerial,100.0,100.0,100.0,-37.513672,175.321041
11654,M36057,No Aerial,100.0,100.0347222,100.0496032,-37.607628,175.348303
11655,M38019,No Aerial,100.0,100.0,100.0496032,-37.613494,175.345781
11656,M65751,No Aerial,100.0,100.0231481,100.0,-37.614864,175.344384
11657,M30049,No Aerial,100.0,100.0115741,100.0496032,-37.615038,175.344298
11658,M37535,No Aerial,100.0,100.0,100.0,-37.617412,175.343168
11659,M35103,No Aerial,100.0,100.0462963,100.0496032,-37.615073,175.343031
11660,M48756,No Aerial,100.0,100.0115741,100.0,-37.614967,175.345473
11662,M51786,No Aerial,100.0,100.0,100.0,-37.612437,175.346129
11663,M35298,No Aerial,100.0,100.0,99.95039683,-37.610335,175.34787
11664,M36442,No Aerial,100.0,100.0,100.0,-37.611566,175.345818
11665,M65978,No Aerial,100.0,100.0115741,100.0,-37.611773,175.346659
11666,M68781,No Aerial,100.0,100.0694444,100.0496032,-37.612577,175.345643
11667,M31900,No Aerial,100.0,100.0115741,100.0,-37.643036,175.367156
11668,M66954,No Aerial,100.0,100.0231481,100.0496032,-37.641083,175.364689
11669,M2941,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.645789,175.343774
11670,M54743,Aerial Installed - Enabled,100.0,100.0,100.0496032,-37.651876,175.342254
11671,M61614,Aerial Installed - Enabled,100.0,100.0,100.0,-37.643767,175.357028
11672,M2195,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.652823,175.322095
11673,M1453,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.651209,175.3313
11674,M58231,No Aerial,100.0,99.98842593,100.0,-37.64166,175.382391
11675,M46559,No Aerial,100.0,99.3287037,100.0496032,-37.643886,175.384666
11676,M18944,No Aerial,100.0,100.0,100.0,-37.643003,175.367178
11677,M47590,No Aerial,100.0,100.0115741,100.0992063,-37.627892,175.31413
11678,M51118,No Aerial,100.0,100.0231481,100.0,-37.850196,175.056865
11681,M48078,No Aerial,100.0,100.0,100.0,-37.739601,174.974288
11682,M5225,No Aerial,100.0,99.98842593,100.0,-37.612354,175.345855
11683,M10646,No Aerial,100.0,100.0,100.0,-37.741462,175.140991
11684,M46696,No Aerial,100.0,100.0115741,100.0,-37.597236,175.347381
11685,M50477,No Aerial,100.0,100.0,100.0,-37.597106,175.34616
11686,M46055,No Aerial,100.0,99.97685185,100.0,-37.589134,175.389053
11687,M45746,No Aerial,100.0,99.98842593,100.0,-37.628219,175.320343
11688,M4849,No Aerial,100.0,100.0347222,100.0,-37.55141,175.399973
11689,M19481,No Aerial,100.0,100.0,100.0,-37.589241,175.342501
11690,M33934,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.579513,175.390955
11691,M712,No Aerial,100.0,99.97685185,100.0,-37.62041,175.334233
11692,M36520,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.57251,175.39815
11693,M68189,Aerial Installed - Enabled,100.0,100.0,100.0,-37.648609,175.426701
11694,M5194,Aerial Installed - Enabled,100.0,100.0,100.0,-37.573133,175.33413
11695,M60147,No Aerial,100.0,100.0347222,99.95039683,-37.56318,175.398265
11696,M64603,Aerial Installed - Enabled,80.20833333,92.56944444,81.15079365,-37.555813,175.33573
11697,M48120,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.56318,175.398265
11698,M41873,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.526278,175.336003
11699,M28202,Aerial Installed - Enabled,100.0,99.78009259,100.0496032,-37.548856,175.372413
11700,M16668,No Aerial,100.0,100.0115741,100.0,-37.644345,175.388099
11701,M33822,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.644939,175.395674
11702,M65300,Aerial Installed - Enabled,100.0,100.0,100.0,-37.64612,175.41287
11703,M65451,No Aerial,100.0,99.54861111,99.55357143,-37.67997734,175.3951271
11704,M637,No Aerial,100.0,99.43287037,97.61904762,-37.53065942,175.256568
11705,M29100,No Aerial,100.0,97.70833333,100.0,-37.63438083,175.2588215
11706,M26106,No Aerial,100.0,99.91898148,100.0,-37.21634582,175.2298836
11707,M6014,No Aerial,100.0,100.0,99.95039683,-37.78906417,175.2303085
11708,M68443,No Aerial,100.0,99.98842593,99.95039683,-37.40040943,175.144139
11709,M48683,No Aerial,100.0,99.98842593,100.0,-37.4004936,175.144271
11710,M34693,No Aerial,100.0,100.0,100.0,-37.4009852,175.1475017
11711,M29457,No Aerial,100.0,99.97685185,100.0,-37.39999975,175.1482597
11712,M4060,No Aerial,100.0,100.0,100.0496032,-37.39780769,175.1475896
11713,M26418,No Aerial,100.0,100.0231481,100.0992063,-37.4035767,175.1393177
11714,M5172,No Aerial,100.0,100.0,99.95039683,-37.40420904,175.1532438
11715,M7758,No Aerial,100.0,100.0115741,100.0,-37.40242791,175.1517216
11716,M46926,No Aerial,100.0,100.0,100.0,-37.40425187,175.1517839
11717,M44901,No Aerial,100.0,100.0,100.0496032,-37.79611977,175.230037
11718,M6431,No Aerial,98.95833333,99.05092593,99.00793651,-37.79170033,175.2331147
11719,M12752,No Aerial,100.0,100.0462963,100.0992063,-37.79517786,175.2322901
11720,M17312,No Aerial,100.0,99.97685185,99.95039683,-37.79515051,175.2321008
11721,M61050,No Aerial,99.65277778,99.98842593,99.95039683,-37.40263624,175.1509888
11722,M50059,No Aerial,100.0,100.0,100.0,-37.40239068,175.1509477
11723,M50525,No Aerial,100.0,99.98842593,99.95039683,-37.40214326,175.1542617
11724,M18560,No Aerial,100.0,100.0115741,100.0496032,-37.556919,175.150461
11725,M39521,No Aerial,96.52777778,99.375,99.10714286,-37.78725833,175.2321567
11726,M35260,No Aerial,100.0,99.96527778,100.0496032,-37.78754333,175.231
11727,M61349,No Aerial,100.0,100.0,100.0,-37.78744328,175.2354478
11728,M67519,No Aerial,100.0,100.0115741,100.0496032,-37.54236657,175.1611239
11729,M21549,No Aerial,100.0,100.0,100.0,-37.77985716,175.2449705
11730,M1343,No Aerial,100.0,99.97685185,99.95039683,-37.559901,175.151774
11731,M10330,No Aerial,100.0,99.98842593,100.0,-37.40196028,175.1523164
11732,M10438,No Aerial,100.0,98.71527778,99.95039683,-37.781305,175.244
11733,M19557,No Aerial,100.0,100.0,100.0,-37.61303464,175.1911036
11734,M44971,No Aerial,100.0,99.98842593,100.0,-37.40171283,175.1541714
11736,M59741,No Aerial,100.0,100.0,100.0,-37.794991,175.232761
11737,M653,No Aerial,100.0,99.98842593,100.0496032,-37.40138442,175.1467897
11738,M3684,No Aerial,100.0,98.86574074,100.0,-37.78131859,175.2435728
11739,M41621,No Aerial,100.0,99.97685185,99.95039683,-37.798447,175.248701
11740,M27716,No Aerial,100.0,99.98842593,99.90079365,-37.798543,175.248798
11741,M34785,No Aerial,100.0,100.0,100.0496032,-37.798384,175.248329
11742,M27672,No Aerial,100.0,100.0231481,99.95039683,-37.799244,175.245923
11743,M61574,No Aerial,100.0,99.98842593,100.0,-37.799344,175.245952
11744,M1062,No Aerial,100.0,100.0115741,100.0,-37.799651,175.246259
11745,M22144,No Aerial,100.0,100.0,100.0,-37.799518,175.234695
11746,M53431,No Aerial,100.0,99.97685185,99.95039683,-37.79811,175.247238
11747,M29323,No Aerial,100.0,99.98842593,99.95039683,-37.797813,175.248596
11748,M1647,No Aerial,99.65277778,100.0,99.95039683,-37.798057,175.247528
11749,M68844,No Aerial,98.26388889,98.95833333,98.56150794,-37.798187,175.247909
11750,M12608,No Aerial,100.0,100.0115741,100.0496032,-37.800678,175.243316
11751,M49307,No Aerial,100.0,100.0,100.0496032,-37.797134,175.247024
11752,M38699,No Aerial,99.65277778,99.9537037,99.85119048,-37.79779,175.246948
11753,M60982,No Aerial,100.0,99.98842593,100.0,-37.797275,175.248123
11754,M28529,No Aerial,100.0,100.0,100.0,-37.796493,175.248184
11755,M49752,No Aerial,100.0,99.97685185,100.0,-37.797618,175.248321
11756,M34923,No Aerial,100.0,99.98842593,100.0,-37.803768,175.242584
11757,M5723,No Aerial,100.0,100.0,100.0496032,-37.805591,175.240875
11758,M40084,No Aerial,100.0,100.1041667,100.0992063,-37.804851,175.242156
11759,M8796,No Aerial,100.0,100.0231481,100.0496032,-37.802917,175.243469
11760,M32250,No Aerial,100.0,100.0347222,100.0496032,-37.803024,175.245101
11761,M52325,No Aerial,100.0,100.0231481,100.0,-37.805828,175.241363
11762,M12748,No Aerial,100.0,100.0115741,100.0496032,-37.804687,175.243438
11763,M33754,No Aerial,100.0,99.98842593,99.95039683,-37.800721,175.24433
11764,M60697,No Aerial,100.0,100.0115741,100.0496032,-37.802905,175.245185
11765,M36258,No Aerial,99.65277778,99.98842593,100.0,-37.80316,175.244348
11766,M312,No Aerial,99.65277778,99.97685185,99.95039683,-37.803358,175.244123
11767,M16471,No Aerial,100.0,99.98842593,99.95039683,-37.803941,175.243705
11768,M5547,No Aerial,100.0,100.0,99.95039683,-37.803153,175.244821
11769,M69700,No Aerial,96.875,94.50231481,96.23015873,-37.799273,175.248943
11770,M43397,No Aerial,99.30555556,99.16666667,99.10714286,-37.801818,175.244271
11771,M4052,No Aerial,100.0,99.98842593,100.0,-37.801305,175.24378
11772,M66791,No Aerial,100.0,100.0115741,100.0,-37.801643,175.243775
11773,M32311,No Aerial,99.65277778,100.0,100.0,-37.800565,175.244346
11774,M54343,No Aerial,99.65277778,100.0115741,100.0,-37.800854,175.244024
11775,M56347,No Aerial,100.0,100.0,100.0,-37.79779,175.247772
11776,M65328,No Aerial,100.0,100.0,100.0496032,-37.797714,175.247817
11777,M49038,No Aerial,100.0,100.0,100.0,-37.79766,175.248275
11778,M35537,No Aerial,100.0,99.98842593,100.0496032,-37.79763,175.247344
11779,M17595,No Aerial,100.0,99.96527778,99.95039683,-37.802501,175.242462
11780,M22717,No Aerial,100.0,99.98842593,99.95039683,-37.797801,175.248458
11781,M61115,No Aerial,100.0,100.0115741,100.0,-37.797073,175.243618
11782,M5853,No Aerial,100.0,99.97685185,100.0,-37.797141,175.244066
11783,M44543,No Aerial,100.0,99.98842593,100.0496032,-37.797143,175.24421
11784,M1394,No Aerial,100.0,99.97685185,99.90079365,-37.797543,175.244315
11785,M17729,No Aerial,100.0,99.98842593,99.95039683,-37.797454,175.244067
11786,M20235,No Aerial,100.0,100.0,99.95039683,-37.797272,175.244121
11787,M19512,No Aerial,100.0,100.0231481,100.0,-37.802459,175.24212
11788,M50070,No Aerial,100.0,100.0347222,99.95039683,-37.802467,175.242589
11789,M2434,No Aerial,100.0,100.0115741,100.0,-37.802412,175.242394
11790,M40400,No Aerial,100.0,99.98842593,100.0,-37.802363,175.242349
11791,M64194,No Aerial,100.0,100.0231481,100.0,-37.802285,175.242799
11792,M54726,No Aerial,100.0,100.0115741,100.0496032,-37.796708,175.243006
11793,M64106,No Aerial,100.0,100.0115741,99.95039683,-37.802821,175.241487
11794,M56184,No Aerial,100.0,100.0115741,100.0,-37.796223,175.243896
11795,M57060,No Aerial,100.0,100.0,100.0,-37.79776,175.24457
11796,M38687,No Aerial,99.65277778,99.97685185,99.95039683,-37.800846,175.244635
11797,M61391,No Aerial,100.0,100.0115741,100.0,-37.800575,175.244991
11798,M9604,No Aerial,98.26388889,99.72222222,99.30555556,-37.80115,175.242529
11799,M18402,No Aerial,100.0,99.96527778,99.95039683,-37.798716,175.24723
11800,M3838,No Aerial,100.0,99.9537037,99.95039683,-37.797682,175.245275
11801,M46866,No Aerial,100.0,100.0231481,99.95039683,-37.798037,175.245098
11802,M3937,No Aerial,100.0,100.0231481,100.0,-37.798251,175.245541
11803,M54593,No Aerial,100.0,100.0,100.0,-37.798199,175.245683
11804,M60053,No Aerial,100.0,99.96527778,99.95039683,-37.797166,175.243136
11805,M67416,No Aerial,100.0,100.0,99.90079365,-37.797073,175.243618
11806,M44987,No Aerial,100.0,99.98842593,100.0,-37.796916,175.244095
11807,M29394,No Aerial,100.0,99.96527778,99.90079365,-37.796916,175.244095
11808,M52850,No Aerial,99.65277778,99.98842593,99.95039683,-37.79677,175.2432
11809,M900,No Aerial,100.0,99.98842593,100.0,-37.801269,175.244673
11810,M35562,No Aerial,100.0,100.0115741,100.0496032,-37.801513,175.244611
11811,M8017,No Aerial,100.0,100.0115741,100.0496032,-37.801513,175.244611
11812,M14359,No Aerial,100.0,99.9537037,99.90079365,-37.801491,175.244006
11813,M64196,No Aerial,100.0,99.98842593,100.0,-37.801491,175.244006
11814,M39335,No Aerial,100.0,99.96527778,99.95039683,-37.801956,175.244593
11815,M11044,No Aerial,100.0,99.97685185,100.0,-37.803573,175.242981
11816,M18790,No Aerial,100.0,99.96527778,99.85119048,-37.80377,175.243182
11817,M23222,No Aerial,100.0,100.0,100.0,-37.799467,175.246648
11818,M54072,No Aerial,100.0,98.90046296,98.90873016,-37.799533,175.246611
11819,M20625,No Aerial,100.0,99.96527778,100.0,-37.799593,175.246961
11820,M69756,No Aerial,100.0,99.97685185,99.95039683,-37.799843,175.246669
11821,M46063,No Aerial,100.0,99.98842593,100.0,-37.803781,175.240885
11822,M55398,No Aerial,100.0,100.0,100.0496032,-37.804144,175.240571
11823,M19525,No Aerial,100.0,100.0,99.95039683,-37.803997,175.240415
11824,M55126,No Aerial,100.0,100.0,100.0,-37.798648,175.249095
11825,M62873,No Aerial,100.0,100.0,100.0,-37.799001,175.248782
11826,M54679,No Aerial,100.0,100.0,100.0,-37.798783,175.249102
11827,M54459,No Aerial,100.0,100.0115741,100.0,-37.806639,175.240981
11828,M36832,No Aerial,100.0,100.0115741,99.95039683,-37.806353,175.241333
11829,M29958,No Aerial,100.0,100.0,100.0,-37.806447,175.24123
11830,M21198,No Aerial,100.0,100.0115741,100.0,-37.797245,175.234222
11831,M39742,No Aerial,100.0,99.94212963,100.0496032,-37.79792,175.246063
11832,M37017,No Aerial,100.0,99.94212963,100.0,-37.798389,175.246917
11833,M61268,No Aerial,99.65277778,99.96527778,99.90079365,-37.797424,175.246551
11834,M17046,No Aerial,100.0,99.94212963,99.95039683,-37.799057,175.246047
11835,M29359,No Aerial,99.65277778,99.98842593,99.95039683,-37.799217,175.246047
11836,M40241,No Aerial,100.0,99.93055556,99.85119048,-37.802608,175.241058
11837,M21758,No Aerial,97.56944444,99.57175926,100.2480159,-37.802566,175.240997
11838,M26663,No Aerial,100.0,100.0115741,100.0496032,-37.802211,175.241485
11839,M263,No Aerial,100.0,99.98842593,100.0,-37.802211,175.240112
11840,M9678,No Aerial,100.0,99.66435185,99.6031746,-37.802555,175.241027
11841,M35137,No Aerial,100.0,100.0,100.0,-37.796222,175.247772
11842,M15415,No Aerial,100.0,99.97685185,99.95039683,-37.799282,175.247055
11843,M32818,No Aerial,99.30555556,95.52083333,96.23015873,-37.798778,175.247314
11844,M15772,No Aerial,100.0,100.0115741,100.0496032,-37.799465,175.247161
11845,M30780,No Aerial,100.0,100.0231481,100.0496032,-37.799537,175.24739
11846,M50064,No Aerial,100.0,99.9537037,100.0,-37.799238,175.247223
11847,M66652,No Aerial,100.0,100.0,100.0,-37.802501,175.240631
11848,M24420,No Aerial,99.65277778,100.0115741,99.95039683,-37.798133,175.248275
11849,M25831,No Aerial,100.0,100.0,100.0,-37.798229,175.248687
11850,M22669,No Aerial,100.0,99.98842593,99.95039683,-37.796611,175.247848
11851,M51548,No Aerial,100.0,100.0115741,100.0496032,-37.79689,175.247589
11852,M50177,No Aerial,100.0,100.0,100.0,-37.796813,175.247665
11853,M18511,No Aerial,100.0,100.0115741,100.0496032,-37.797618,175.248016
11854,M30146,No Aerial,100.0,100.0231481,100.0,-37.799001,175.248996
11855,M23611,No Aerial,100.0,100.0231481,100.0,-37.799016,175.248664
11856,M52255,No Aerial,100.0,99.98842593,100.0,-37.798632,175.24833
11857,M51543,No Aerial,100.0,100.0,100.0496032,-37.798737,175.248401
11858,M30380,No Aerial,100.0,100.0231481,100.0,-37.799074,175.248709
11859,M14775,No Aerial,100.0,99.98842593,100.0,-37.799097,175.248723
11860,M51419,No Aerial,100.0,100.0115741,100.0,-37.806736,175.240804
11861,M11726,No Aerial,100.0,99.96527778,100.0,-37.803655,175.245386
11862,M31181,No Aerial,100.0,100.0347222,100.0496032,-37.804364,175.244724
11863,M19163,No Aerial,100.0,99.81481481,99.65277778,-37.804278,175.245325
11864,M10358,No Aerial,100.0,100.0115741,100.0,-37.802014,175.238488
11865,M35075,No Aerial,100.0,99.98842593,100.0,-37.79963,175.2474
11866,M57593,No Aerial,100.0,100.0347222,100.0496032,-37.799308,175.247728
11867,M29084,No Aerial,100.0,99.98842593,100.0,-37.799447,175.249062
11868,M3727,No Aerial,100.0,100.2314815,100.0,-37.799564,175.249077
11869,M35720,No Aerial,99.65277778,99.79166667,99.50396825,-37.799123,175.247757
11870,M34864,No Aerial,100.0,99.97685185,100.0,-37.806344,175.240975
11871,M66810,No Aerial,100.0,99.9537037,99.90079365,-37.799061,175.24456
11872,M67727,No Aerial,100.0,99.97685185,99.95039683,-37.798997,175.245167
11873,M32530,No Aerial,100.0,100.0231481,100.0496032,-37.798955,175.244825
11874,M6294,No Aerial,100.0,100.0,100.0,-37.798344,175.244893
11875,M33446,No Aerial,100.0,100.0,100.0,-37.79862,175.244648
11876,M9396,No Aerial,100.0,100.0115741,99.95039683,-37.800553,175.247191
11877,M39951,No Aerial,100.0,100.0,100.0496032,-37.803221,175.243703
11878,M19221,No Aerial,100.0,100.0115741,100.0,-37.67950468,175.3194204
11879,M51165,No Aerial,100.0,100.0347222,100.0496032,-37.5997183,175.2213398
11880,M28371,No Aerial,100.0,99.98842593,100.0,-37.5998573,175.221573
11881,M21484,No Aerial,100.0,100.0115741,100.0496032,-37.5940262,175.209169
11882,M48448,No Aerial,100.0,100.0231481,100.0,-37.60081799,175.2186749
11883,M25480,No Aerial,100.0,100.0,100.0,-37.91367773,175.189795
11884,M8146,No Aerial,100.0,100.0,100.0,-37.57777501,175.2295176
11886,M45273,No Aerial,100.0,100.0115741,100.0496032,-37.57250098,175.2490379
11887,M55690,No Aerial,100.0,99.90740741,99.65277778,-37.43399541,175.0767365
11888,M18854,No Aerial,99.65277778,99.96527778,99.95039683,-37.54920215,175.1373557
11889,M50489,No Aerial,100.0,100.0462963,100.0,-37.62239,175.2540717
11890,M36325,No Aerial,100.0,99.44444444,97.56944444,-37.55287651,175.308526
11891,M54744,No Aerial,100.0,99.44444444,97.61904762,-37.530498,175.256604
11892,M54109,No Aerial,100.0,100.0,100.0,-37.547008,175.320271
11893,M34968,No Aerial,100.0,100.0115741,100.0,-37.548452,175.319769
11894,M6237,No Aerial,100.0,100.0115741,100.0,-37.610596,175.194387
11895,M44816,No Aerial,100.0,99.51388889,97.76785714,-37.529283,175.256226
11896,M59682,No Aerial,100.0,100.0,99.95039683,-37.581319,175.229482
11897,M54947,No Aerial,100.0,99.98842593,100.0,-37.549969,175.306229
11898,M57584,No Aerial,100.0,99.96527778,100.0,-37.547063,175.307928
11899,M12946,No Aerial,100.0,99.96527778,100.0,-37.548734,175.305318
11900,M10032,No Aerial,100.0,99.98842593,100.0,-37.551796,175.322001
